date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:01:52	165548/165548	---M--	200	added ('OK')	application/octet-stream	etag:%2261ebb2f1-286ac%22	https://demo.themefisher.com/navigator/plugins/revo-slider/fonts/font-awesome/fonts/fontawesome-webfont.ttf?v=4.6.3	F:/My%20Web%20Sites/Navigetor/demo.themefisher.com/navigator/plugins/revo-slider/fonts/font-awesome/fonts/fontawesome-webfont5b62.ttf	(from https://demo.themefisher.com/navigator/plugins/revo-slider/fonts/font-awesome/css/font-awesome.min.css)
02:01:52	150/150	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2026%20Sep%202022%2020:01:57%20GMT	https://demo.themefisher.com/navigator/plugins/revo-slider/fonts/font-awesome/fonts/fontawesome-webfont.svg?v=4.6.3	F:/My%20Web%20Sites/Navigetor/demo.themefisher.com/navigator/plugins/revo-slider/fonts/font-awesome/fonts/fontawesome-webfont5b62.svg	(from https://demo.themefisher.com/navigator/plugins/revo-slider/fonts/font-awesome/css/font-awesome.min.css)
02:01:53	194444/194444	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2261ebb2f1-2f78c%22	https://demo.themefisher.com/navigator/plugins/themefisher-font/fonts/themefisher-font.eot?ug5hnh	F:/My%20Web%20Sites/Navigetor/demo.themefisher.com/navigator/plugins/themefisher-font/fonts/themefisher-font692c.eot	(from https://demo.themefisher.com/navigator/plugins/themefisher-font/style.css)
02:01:54	194320/194320	---M--	200	added ('OK')	application/font-woff	etag:%2261ebb2f1-2f710%22	https://demo.themefisher.com/navigator/plugins/themefisher-font/fonts/themefisher-font.woff?ug5hnh	F:/My%20Web%20Sites/Navigetor/demo.themefisher.com/navigator/plugins/themefisher-font/fonts/themefisher-font692c.woff	(from https://demo.themefisher.com/navigator/plugins/themefisher-font/style.css)
02:01:54	194244/194244	---M--	200	added ('OK')	application/octet-stream	etag:%2261ebb2f1-2f6c4%22	https://demo.themefisher.com/navigator/plugins/themefisher-font/fonts/themefisher-font.ttf?ug5hnh	F:/My%20Web%20Sites/Navigetor/demo.themefisher.com/navigator/plugins/themefisher-font/fonts/themefisher-font692c.ttf	(from https://demo.themefisher.com/navigator/plugins/themefisher-font/style.css)
02:01:55	150/150	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2026%20Sep%202022%2020:02:00%20GMT	https://demo.themefisher.com/navigator/plugins/themefisher-font/fonts/themefisher-font.svg?ug5hnh	F:/My%20Web%20Sites/Navigetor/demo.themefisher.com/navigator/plugins/themefisher-font/fonts/themefisher-font.54692c.delayed	(from https://demo.themefisher.com/navigator/plugins/themefisher-font/style.css)
02:01:55	280/280	---M--	200	added ('OK')	image/png	etag:%2261ebb2f1-118%22	https://demo.themefisher.com/navigator/plugins/lightbox2/dist/images/close.png	F:/My%20Web%20Sites/Navigetor/demo.themefisher.com/navigator/plugins/lightbox2/dist/images/close.png	(from https://demo.themefisher.com/navigator/plugins/lightbox2/dist/css/lightbox.min.css)
02:01:55	8476/8476	---M--	200	added ('OK')	image/gif	etag:%2261ebb2f1-211c%22	https://demo.themefisher.com/navigator/plugins/lightbox2/dist/images/loading.gif	F:/My%20Web%20Sites/Navigetor/demo.themefisher.com/navigator/plugins/lightbox2/dist/images/loading.gif	(from https://demo.themefisher.com/navigator/plugins/lightbox2/dist/css/lightbox.min.css)
02:01:55	1360/1360	---M--	200	added ('OK')	image/png	etag:%2261ebb2f1-550%22	https://demo.themefisher.com/navigator/plugins/lightbox2/dist/images/prev.png	F:/My%20Web%20Sites/Navigetor/demo.themefisher.com/navigator/plugins/lightbox2/dist/images/prev.png	(from https://demo.themefisher.com/navigator/plugins/lightbox2/dist/css/lightbox.min.css)
02:01:56	1350/1350	---M--	200	added ('OK')	image/png	etag:%2261ebb2f1-546%22	https://demo.themefisher.com/navigator/plugins/lightbox2/dist/images/next.png	F:/My%20Web%20Sites/Navigetor/demo.themefisher.com/navigator/plugins/lightbox2/dist/images/next.png	(from https://demo.themefisher.com/navigator/plugins/lightbox2/dist/css/lightbox.min.css)
02:01:56	4178/4178	---M--	200	added ('OK')	image/gif	etag:%2261ebb2f1-1052%22	https://demo.themefisher.com/navigator/plugins/slick-carousel/slick/ajax-loader.gif	F:/My%20Web%20Sites/Navigetor/demo.themefisher.com/navigator/plugins/slick-carousel/slick/ajax-loader.gif	(from https://demo.themefisher.com/navigator/plugins/slick-carousel/slick/slick-theme.css)
02:01:56	1776/1776	---MCZ	200	added ('OK')	text/css	etag:W/%2261ebb2f1-6f0%22	https://demo.themefisher.com/navigator/plugins/slick-carousel/slick/slick.css	F:/My%20Web%20Sites/Navigetor/demo.themefisher.com/navigator/plugins/slick-carousel/slick/slick.css	(from https://demo.themefisher.com/navigator/)
02:01:56	2048/2048	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2261ebb2f1-800%22	https://demo.themefisher.com/navigator/plugins/slick-carousel/slick/fonts/slick.eot	F:/My%20Web%20Sites/Navigetor/demo.themefisher.com/navigator/plugins/slick-carousel/slick/fonts/slick.eot	(from https://demo.themefisher.com/navigator/plugins/slick-carousel/slick/slick-theme.css)
02:01:56	2048/2048	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2261ebb2f1-800%22	https://demo.themefisher.com/navigator/plugins/slick-carousel/slick/fonts/slick.eot?	F:/My%20Web%20Sites/Navigetor/demo.themefisher.com/navigator/plugins/slick-carousel/slick/fonts/slickd41d.eot	(from https://demo.themefisher.com/navigator/plugins/slick-carousel/slick/slick-theme.css)
02:01:57	1380/1380	---M--	200	added ('OK')	application/font-woff	etag:%2261ebb2f1-564%22	https://demo.themefisher.com/navigator/plugins/slick-carousel/slick/fonts/slick.woff	F:/My%20Web%20Sites/Navigetor/demo.themefisher.com/navigator/plugins/slick-carousel/slick/fonts/slick.woff	(from https://demo.themefisher.com/navigator/plugins/slick-carousel/slick/slick-theme.css)
02:01:57	1892/1892	---M--	200	added ('OK')	application/octet-stream	etag:%2261ebb2f1-764%22	https://demo.themefisher.com/navigator/plugins/slick-carousel/slick/fonts/slick.ttf	F:/My%20Web%20Sites/Navigetor/demo.themefisher.com/navigator/plugins/slick-carousel/slick/fonts/slick.ttf	(from https://demo.themefisher.com/navigator/plugins/slick-carousel/slick/slick-theme.css)
02:01:57	2152/2152	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2261ebb2f1-868%22	https://demo.themefisher.com/navigator/plugins/slick-carousel/slick/fonts/slick.svg	F:/My%20Web%20Sites/Navigetor/demo.themefisher.com/navigator/plugins/slick-carousel/slick/fonts/slick.svg	(from https://demo.themefisher.com/navigator/plugins/slick-carousel/slick/slick-theme.css)
02:01:58	57157/57157	---M--	200	added ('OK')	image/jpeg	etag:%2261ebb2f1-df45%22	https://demo.themefisher.com/navigator/images/pricing-bg.jpg	F:/My%20Web%20Sites/Navigetor/demo.themefisher.com/navigator/images/pricing-bg.jpg	(from https://demo.themefisher.com/navigator/css/style.css)
02:01:58	150/150	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2026%20Sep%202022%2020:02:04%20GMT	https://demo.themefisher.com/navigator/images/call-to-action/call-to-action-bg.jpg	F:/My%20Web%20Sites/Navigetor/demo.themefisher.com/navigator/images/call-to-action/call-to-action-bg.jpg	(from https://demo.themefisher.com/navigator/css/style.css)
02:03:07	143919/143919	---M--	200	added ('OK')	image/jpeg	etag:%2261ebb2f1-2322f%22	https://demo.themefisher.com/navigator/images/call-to-action/call-to-action-bg-2.jpg	F:/My%20Web%20Sites/Navigetor/demo.themefisher.com/navigator/images/call-to-action/call-to-action-bg-2.jpg	(from https://demo.themefisher.com/navigator/css/style.css)
02:03:08	155136/155136	---M--	200	added ('OK')	image/jpeg	etag:%2261ebb2f1-25e00%22	https://demo.themefisher.com/navigator/images/slider/slider-bg-1.jpg	F:/My%20Web%20Sites/Navigetor/demo.themefisher.com/navigator/images/slider/slider-bg-1.jpg	(from https://demo.themefisher.com/navigator/index-2.html)
02:03:44	179320/179320	---M--	200	added ('OK')	image/jpeg	etag:%2261ebb2f1-2bc78%22	https://demo.themefisher.com/navigator/images/slider/slider-bg-2.jpg	F:/My%20Web%20Sites/Navigetor/demo.themefisher.com/navigator/images/slider/slider-bg-2.jpg	(from https://demo.themefisher.com/navigator/index-2.html)
02:03:50	32214/32214	---M--	200	added ('OK')	image/jpeg	etag:%2261ebb2f1-7dd6%22	https://demo.themefisher.com/navigator/images/company/company-image.jpg	F:/My%20Web%20Sites/Navigetor/demo.themefisher.com/navigator/images/company/company-image.jpg	(from https://demo.themefisher.com/navigator/about.html)
